physical_quantity,power,energy,voltage
2012-01-01 00:47:39,727.0,355.0,5.0
2012-01-01 00:47:40,983.0,843.0,240.0
2012-01-01 00:47:41,571.0,286.0,285.0
2012-01-01 00:47:42,18.0,149.0,412.0
2012-01-01 00:47:43,146.0,213.0,505.0
2012-01-01 00:47:44,887.0,175.0,564.0
2012-01-01 00:47:45,458.0,291.0,530.0
2012-01-01 00:47:46,114.0,387.0,654.0
2012-01-01 00:47:47,767.0,702.0,901.0
2012-01-01 00:47:48,381.0,724.0,960.0
2012-01-01 00:47:49,125.0,259.0,79.0
2012-01-01 00:47:50,251.0,732.0,409.0
2012-01-01 00:47:51,639.0,95.0,339.0
2012-01-01 00:47:52,64.0,80.0,259.0
2012-01-01 00:47:53,99.0,547.0,979.0
2012-01-01 00:47:54,337.0,998.0,259.0
2012-01-01 00:47:55,716.0,633.0,754.0
2012-01-01 00:47:56,281.0,307.0,946.0
2012-01-01 00:47:57,954.0,840.0,148.0
2012-01-01 00:47:58,189.0,527.0,409.0
2012-01-01 00:47:59,37.0,413.0,153.0
2012-01-01 00:48:00,481.0,83.0,123.0
2012-01-01 00:48:01,22.0,863.0,413.0
2012-01-01 00:48:02,665.0,874.0,727.0
2012-01-01 00:48:03,695.0,66.0,855.0
2012-01-01 00:48:04,926.0,277.0,761.0
2012-01-01 00:48:05,120.0,917.0,887.0
2012-01-01 00:48:06,183.0,826.0,264.0
2012-01-01 00:48:07,854.0,854.0,659.0
2012-01-01 00:48:08,282.0,538.0,60.0
2012-01-01 00:48:09,796.0,451.0,947.0
2012-01-01 00:48:10,270.0,134.0,83.0
2012-01-01 00:48:11,200.0,367.0,988.0
2012-01-01 00:48:12,842.0,321.0,407.0
2012-01-01 00:48:13,321.0,360.0,889.0
2012-01-01 00:48:14,843.0,510.0,917.0
2012-01-01 00:48:15,708.0,499.0,888.0
2012-01-01 00:48:16,975.0,966.0,426.0
2012-01-01 00:48:17,7.0,562.0,851.0
2012-01-01 00:48:18,377.0,602.0,592.0
2012-01-01 00:48:19,721.0,464.0,715.0
2012-01-01 00:48:20,926.0,47.0,353.0
2012-01-01 00:48:21,255.0,174.0,55.0
2012-01-01 00:48:22,962.0,133.0,319.0
2012-01-01 00:48:23,455.0,106.0,143.0
2012-01-01 00:48:24,591.0,412.0,723.0
2012-01-01 00:48:25,271.0,393.0,252.0
2012-01-01 00:48:26,406.0,928.0,755.0
2012-01-01 00:48:27,349.0,978.0,904.0
2012-01-01 00:48:28,928.0,984.0,752.0
2012-01-01 00:48:29,3.0,356.0,423.0
2012-01-01 00:48:30,467.0,766.0,486.0
2012-01-01 00:48:31,262.0,294.0,197.0
2012-01-01 00:48:32,189.0,6.0,133.0
2012-01-01 00:48:33,641.0,74.0,505.0
2012-01-01 00:48:34,938.0,87.0,380.0
2012-01-01 00:48:35,325.0,749.0,818.0
2012-01-01 00:48:36,753.0,563.0,727.0
2012-01-01 00:48:37,449.0,53.0,295.0
2012-01-01 00:48:38,526.0,508.0,6.0
2012-01-01 00:48:39,857.0,672.0,57.0
2012-01-01 00:48:40,289.0,74.0,183.0
2012-01-01 00:48:41,954.0,406.0,310.0
2012-01-01 00:48:42,499.0,24.0,843.0
2012-01-01 00:48:43,470.0,96.0,297.0
2012-01-01 00:48:44,760.0,724.0,377.0
2012-01-01 00:48:45,639.0,904.0,168.0
2012-01-01 00:48:46,525.0,957.0,602.0
2012-01-01 00:48:47,136.0,619.0,620.0
2012-01-01 00:48:48,730.0,713.0,366.0
2012-01-01 00:48:49,963.0,358.0,833.0
2012-01-01 00:48:50,423.0,919.0,99.0
2012-01-01 00:48:51,378.0,313.0,493.0
2012-01-01 00:48:52,73.0,307.0,100.0
2012-01-01 00:48:53,951.0,693.0,533.0
2012-01-01 00:48:54,978.0,516.0,109.0
2012-01-01 00:48:55,831.0,668.0,223.0
2012-01-01 00:48:56,824.0,617.0,700.0
2012-01-01 00:48:57,783.0,635.0,194.0
2012-01-01 00:48:58,480.0,679.0,202.0
2012-01-01 00:48:59,39.0,840.0,475.0
2012-01-01 00:49:00,247.0,860.0,540.0
2012-01-01 00:49:01,230.0,104.0,932.0
2012-01-01 00:49:02,35.0,79.0,100.0
2012-01-01 00:49:03,289.0,164.0,432.0
2012-01-01 00:49:04,112.0,156.0,342.0
2012-01-01 00:49:05,180.0,107.0,745.0
2012-01-01 00:49:06,173.0,364.0,726.0
2012-01-01 00:49:07,169.0,496.0,547.0
2012-01-01 00:49:08,332.0,14.0,666.0
2012-01-01 00:49:09,773.0,960.0,448.0
2012-01-01 00:49:10,770.0,711.0,762.0
2012-01-01 00:49:11,49.0,312.0,990.0
2012-01-01 00:49:12,383.0,234.0,287.0
2012-01-01 00:49:13,691.0,621.0,570.0
2012-01-01 00:49:14,730.0,15.0,178.0
2012-01-01 00:49:15,500.0,498.0,47.0
2012-01-01 00:49:16,335.0,765.0,807.0
2012-01-01 00:49:17,480.0,380.0,876.0
2012-01-01 00:49:18,591.0,547.0,710.0
2012-01-01 00:49:19,860.0,565.0,487.0
2012-01-01 00:49:20,234.0,27.0,358.0
2012-01-01 00:49:21,79.0,763.0,897.0
2012-01-01 00:49:22,156.0,187.0,697.0
2012-01-01 00:49:23,483.0,388.0,12.0
2012-01-01 00:49:24,325.0,496.0,954.0
2012-01-01 00:49:25,498.0,391.0,840.0
2012-01-01 00:49:26,80.0,513.0,866.0
2012-01-01 00:49:27,137.0,865.0,259.0
2012-01-01 00:49:28,802.0,944.0,102.0
2012-01-01 00:49:29,983.0,625.0,914.0
2012-01-01 00:49:30,774.0,413.0,829.0
2012-01-01 00:49:31,278.0,453.0,708.0
2012-01-01 00:49:32,154.0,881.0,789.0
2012-01-01 00:49:33,396.0,586.0,660.0
2012-01-01 00:49:34,31.0,633.0,686.0
2012-01-01 00:49:35,261.0,573.0,575.0
2012-01-01 00:49:36,907.0,421.0,134.0
2012-01-01 00:49:37,958.0,138.0,283.0
2012-01-01 00:49:38,796.0,551.0,282.0
2012-01-01 00:49:39,287.0,712.0,999.0
2012-01-01 00:49:40,147.0,214.0,299.0
2012-01-01 00:49:41,740.0,735.0,369.0
2012-01-01 00:49:42,510.0,184.0,633.0
2012-01-01 00:49:43,498.0,566.0,513.0
2012-01-01 00:49:44,63.0,299.0,840.0
2012-01-01 00:49:45,306.0,954.0,843.0
2012-01-01 00:49:46,161.0,914.0,218.0
2012-01-01 00:49:47,2.0,487.0,638.0
2012-01-01 00:49:48,997.0,639.0,440.0
2012-01-01 00:49:49,559.0,439.0,18.0
2012-01-01 00:49:50,695.0,832.0,182.0
2012-01-01 00:49:51,606.0,845.0,288.0
2012-01-01 00:49:52,668.0,714.0,996.0
2012-01-01 00:49:53,959.0,493.0,148.0
2012-01-01 00:49:54,895.0,837.0,616.0
2012-01-01 00:49:55,658.0,13.0,560.0
2012-01-01 00:49:56,998.0,785.0,954.0
2012-01-01 00:49:57,57.0,493.0,1.0
2012-01-01 00:49:58,485.0,851.0,385.0
2012-01-01 00:49:59,561.0,764.0,130.0
2012-01-01 00:50:00,422.0,849.0,532.0
2012-01-01 00:50:01,541.0,214.0,440.0
2012-01-01 00:50:02,648.0,2.0,473.0
2012-01-01 00:50:03,147.0,939.0,534.0
2012-01-01 00:50:04,177.0,624.0,736.0
2012-01-01 00:50:05,228.0,982.0,502.0
2012-01-01 00:50:06,485.0,676.0,955.0
2012-01-01 00:50:07,772.0,333.0,753.0
2012-01-01 00:50:08,549.0,86.0,614.0
2012-01-01 00:50:09,303.0,749.0,119.0
2012-01-01 00:50:10,250.0,203.0,951.0
2012-01-01 00:50:11,464.0,716.0,383.0
2012-01-01 00:50:12,335.0,317.0,346.0
2012-01-01 00:50:13,824.0,151.0,804.0
2012-01-01 00:50:14,187.0,200.0,272.0
2012-01-01 00:50:15,170.0,255.0,214.0
2012-01-01 00:50:16,395.0,771.0,754.0
2012-01-01 00:50:17,4.0,94.0,390.0
2012-01-01 00:50:18,950.0,842.0,504.0
2012-01-01 00:50:19,632.0,817.0,331.0
2012-01-01 00:50:20,677.0,896.0,839.0
2012-01-01 00:50:21,80.0,819.0,20.0
2012-01-01 00:50:22,126.0,771.0,816.0
2012-01-01 00:50:23,923.0,996.0,862.0
2012-01-01 00:50:24,469.0,264.0,820.0
2012-01-01 00:50:25,559.0,473.0,254.0
2012-01-01 00:50:26,44.0,96.0,739.0
2012-01-01 00:50:27,612.0,919.0,439.0
2012-01-01 00:50:28,947.0,376.0,703.0
2012-01-01 00:50:29,3.0,968.0,206.0
2012-01-01 00:50:30,416.0,132.0,445.0
2012-01-01 00:50:31,473.0,386.0,735.0
2012-01-01 00:50:32,180.0,617.0,431.0
2012-01-01 00:50:33,788.0,820.0,0.0
2012-01-01 00:50:34,409.0,154.0,995.0
2012-01-01 00:50:35,558.0,32.0,212.0
2012-01-01 00:50:36,733.0,811.0,340.0
2012-01-01 00:50:37,568.0,15.0,804.0
2012-01-01 00:50:38,392.0,156.0,915.0
2012-01-01 00:50:39,903.0,717.0,430.0
2012-01-01 00:50:40,229.0,424.0,809.0
2012-01-01 00:50:41,518.0,571.0,40.0
2012-01-01 00:50:42,912.0,201.0,932.0
2012-01-01 00:50:43,829.0,242.0,375.0
2012-01-01 00:50:44,728.0,86.0,299.0
2012-01-01 00:50:45,884.0,487.0,237.0
2012-01-01 00:50:46,291.0,488.0,703.0
2012-01-01 00:50:47,465.0,169.0,541.0
2012-01-01 00:50:48,998.0,517.0,334.0
2012-01-01 00:50:49,23.0,758.0,28.0
2012-01-01 00:50:50,617.0,236.0,143.0
2012-01-01 00:50:51,950.0,72.0,453.0
2012-01-01 00:50:52,589.0,912.0,823.0
2012-01-01 00:50:53,906.0,539.0,6.0
2012-01-01 00:50:54,736.0,668.0,668.0
2012-01-01 00:50:55,572.0,65.0,499.0
2012-01-01 00:50:56,925.0,914.0,427.0
2012-01-01 00:50:57,567.0,829.0,107.0
2012-01-01 00:50:58,201.0,832.0,433.0
2012-01-01 00:50:59,610.0,592.0,481.0
2012-01-01 00:51:00,97.0,356.0,248.0
2012-01-01 00:51:01,561.0,695.0,655.0
2012-01-01 00:51:02,324.0,116.0,460.0
2012-01-01 00:51:03,832.0,527.0,327.0
2012-01-01 00:51:04,837.0,701.0,618.0
2012-01-01 00:51:05,702.0,107.0,588.0
2012-01-01 00:51:06,520.0,678.0,881.0
2012-01-01 00:51:07,481.0,51.0,136.0
2012-01-01 00:51:08,449.0,971.0,301.0
2012-01-01 00:51:09,836.0,726.0,519.0
2012-01-01 00:51:10,925.0,715.0,514.0
2012-01-01 00:51:11,500.0,881.0,157.0
2012-01-01 00:51:12,915.0,166.0,735.0
2012-01-01 00:51:13,622.0,176.0,870.0
2012-01-01 00:51:14,216.0,737.0,948.0
2012-01-01 00:51:15,717.0,355.0,490.0
2012-01-01 00:51:16,223.0,869.0,396.0
2012-01-01 00:51:17,810.0,75.0,96.0
2012-01-01 00:51:18,352.0,552.0,424.0
2012-01-01 00:51:19,809.0,767.0,868.0
2012-01-01 00:51:20,515.0,812.0,817.0
2012-01-01 00:51:21,527.0,504.0,567.0
2012-01-01 00:51:22,942.0,316.0,173.0
2012-01-01 00:51:23,721.0,411.0,644.0
2012-01-01 00:51:24,71.0,759.0,165.0
2012-01-01 00:51:25,618.0,124.0,433.0
2012-01-01 00:51:26,874.0,80.0,530.0
2012-01-01 00:51:27,104.0,447.0,616.0
2012-01-01 00:51:28,224.0,853.0,921.0
2012-01-01 00:51:29,270.0,60.0,544.0
2012-01-01 00:51:30,574.0,905.0,708.0
2012-01-01 00:51:31,207.0,296.0,758.0
2012-01-01 00:51:32,126.0,112.0,904.0
2012-01-01 00:51:33,797.0,462.0,805.0
2012-01-01 00:51:34,853.0,66.0,593.0
2012-01-01 00:51:35,725.0,440.0,110.0
2012-01-01 00:51:36,927.0,227.0,247.0
2012-01-01 00:51:37,68.0,47.0,64.0
2012-01-01 00:51:38,55.0,687.0,795.0
2012-01-01 00:51:39,628.0,133.0,982.0
2012-01-01 00:51:40,470.0,430.0,960.0
2012-01-01 00:51:41,949.0,910.0,48.0
2012-01-01 00:51:42,60.0,8.0,973.0
2012-01-01 00:51:43,571.0,879.0,748.0
2012-01-01 00:51:44,985.0,80.0,979.0
2012-01-01 00:51:45,165.0,36.0,70.0
2012-01-01 00:51:46,27.0,222.0,355.0
2012-01-01 00:51:47,386.0,801.0,836.0
2012-01-01 00:51:48,989.0,71.0,692.0
2012-01-01 00:51:49,966.0,973.0,336.0
2012-01-01 00:51:50,782.0,326.0,456.0
2012-01-01 00:51:51,708.0,500.0,993.0
2012-01-01 00:51:52,350.0,111.0,548.0
2012-01-01 00:51:53,726.0,675.0,701.0
2012-01-01 00:51:54,862.0,787.0,147.0
2012-01-01 00:51:55,621.0,390.0,29.0
2012-01-01 00:51:56,266.0,289.0,868.0
2012-01-01 00:51:57,111.0,448.0,613.0
2012-01-01 00:51:58,746.0,489.0,495.0
2012-01-01 00:51:59,928.0,47.0,403.0
2012-01-01 00:52:00,103.0,394.0,629.0
2012-01-01 00:52:01,833.0,579.0,225.0
2012-01-01 00:52:02,613.0,885.0,789.0
2012-01-01 00:52:03,824.0,811.0,372.0
2012-01-01 00:52:04,927.0,479.0,533.0
2012-01-01 00:52:05,772.0,580.0,923.0
2012-01-01 00:52:06,13.0,313.0,558.0
2012-01-01 00:52:07,772.0,852.0,942.0
2012-01-01 00:52:08,386.0,971.0,954.0
2012-01-01 00:52:09,736.0,274.0,743.0
2012-01-01 00:52:10,774.0,907.0,493.0
2012-01-01 00:52:11,138.0,590.0,100.0
2012-01-01 00:52:12,917.0,670.0,514.0
2012-01-01 00:52:13,836.0,160.0,461.0
2012-01-01 00:52:14,970.0,915.0,490.0
2012-01-01 00:52:15,542.0,335.0,72.0
2012-01-01 00:52:16,946.0,68.0,81.0
2012-01-01 00:52:17,979.0,888.0,219.0
2012-01-01 00:52:18,82.0,908.0,593.0
2012-01-01 00:52:19,977.0,908.0,138.0
2012-01-01 00:52:20,644.0,739.0,459.0
2012-01-01 00:52:21,146.0,340.0,964.0
2012-01-01 00:52:22,701.0,480.0,745.0
2012-01-01 00:52:23,896.0,74.0,162.0
2012-01-01 00:52:24,132.0,216.0,958.0
2012-01-01 00:52:25,458.0,85.0,389.0
2012-01-01 00:52:26,487.0,0.0,429.0
2012-01-01 00:52:27,268.0,438.0,146.0
2012-01-01 00:52:28,85.0,284.0,93.0
2012-01-01 00:52:29,770.0,6.0,348.0
2012-01-01 00:52:30,389.0,681.0,573.0
2012-01-01 00:52:31,265.0,670.0,903.0
2012-01-01 00:52:32,69.0,902.0,69.0
2012-01-01 00:52:33,146.0,538.0,193.0
2012-01-01 00:52:34,370.0,176.0,429.0
2012-01-01 00:52:35,469.0,678.0,931.0
2012-01-01 00:52:36,895.0,307.0,57.0
2012-01-01 00:52:37,864.0,126.0,715.0
2012-01-01 00:52:38,924.0,8.0,552.0
2012-01-01 00:52:39,854.0,25.0,702.0
2012-01-01 00:52:40,155.0,564.0,71.0
2012-01-01 00:52:41,74.0,714.0,373.0
2012-01-01 00:52:42,670.0,497.0,120.0
2012-01-01 00:52:43,716.0,298.0,655.0
2012-01-01 00:52:44,714.0,489.0,485.0
2012-01-01 00:52:45,815.0,416.0,754.0
2012-01-01 00:52:46,244.0,482.0,401.0
2012-01-01 00:52:47,670.0,243.0,670.0
2012-01-01 00:52:48,394.0,613.0,710.0
2012-01-01 00:52:49,797.0,849.0,101.0
2012-01-01 00:52:50,254.0,18.0,848.0
2012-01-01 00:52:51,25.0,531.0,130.0
2012-01-01 00:52:52,746.0,456.0,789.0
2012-01-01 00:52:53,801.0,865.0,466.0
2012-01-01 00:52:54,997.0,565.0,506.0
2012-01-01 00:52:55,55.0,958.0,515.0
2012-01-01 00:52:56,386.0,217.0,129.0
2012-01-01 00:52:57,755.0,431.0,914.0
2012-01-01 00:52:58,948.0,469.0,517.0
2012-01-01 00:52:59,488.0,927.0,165.0
2012-01-01 00:53:00,132.0,849.0,242.0
2012-01-01 00:53:01,869.0,435.0,802.0
2012-01-01 00:53:02,998.0,107.0,102.0
2012-01-01 00:53:03,949.0,563.0,83.0
2012-01-01 00:53:04,655.0,13.0,486.0
2012-01-01 00:53:05,614.0,377.0,855.0
2012-01-01 00:53:06,775.0,554.0,635.0
2012-01-01 00:53:07,745.0,981.0,114.0
2012-01-01 00:53:08,802.0,965.0,321.0
2012-01-01 00:53:09,576.0,369.0,846.0
2012-01-01 00:53:10,113.0,924.0,507.0
2012-01-01 00:53:11,903.0,107.0,822.0
2012-01-01 00:53:12,417.0,311.0,587.0
2012-01-01 00:53:13,25.0,303.0,317.0
2012-01-01 00:53:14,145.0,263.0,306.0
2012-01-01 00:53:15,248.0,998.0,106.0
2012-01-01 00:53:16,997.0,871.0,374.0
2012-01-01 00:53:17,895.0,520.0,806.0
2012-01-01 00:53:18,937.0,607.0,73.0
2012-01-01 00:53:19,419.0,59.0,114.0
2012-01-01 00:53:20,625.0,370.0,919.0
2012-01-01 00:53:21,557.0,775.0,344.0
2012-01-01 00:53:22,601.0,587.0,508.0
2012-01-01 00:53:23,921.0,546.0,877.0
2012-01-01 00:53:24,683.0,432.0,535.0
2012-01-01 00:53:25,952.0,143.0,168.0
2012-01-01 00:53:26,555.0,997.0,754.0
2012-01-01 00:53:27,901.0,167.0,614.0
2012-01-01 00:53:28,849.0,355.0,12.0
2012-01-01 00:53:29,353.0,179.0,757.0
2012-01-01 00:53:30,121.0,122.0,998.0
2012-01-01 00:53:31,789.0,252.0,390.0
2012-01-01 00:53:32,621.0,913.0,980.0
2012-01-01 00:53:33,474.0,775.0,255.0
2012-01-01 00:53:34,817.0,31.0,644.0
2012-01-01 00:53:35,781.0,944.0,513.0
2012-01-01 00:53:36,678.0,23.0,12.0
2012-01-01 00:53:37,85.0,394.0,232.0
2012-01-01 00:53:38,274.0,683.0,349.0
2012-01-01 00:53:39,259.0,626.0,692.0
2012-01-01 00:53:40,27.0,970.0,809.0
2012-01-01 00:53:41,560.0,323.0,783.0
2012-01-01 00:53:42,537.0,603.0,120.0
2012-01-01 00:53:43,926.0,630.0,694.0
2012-01-01 00:53:44,390.0,655.0,877.0
2012-01-01 00:53:45,175.0,313.0,755.0
2012-01-01 00:53:46,368.0,474.0,766.0
2012-01-01 00:53:47,165.0,111.0,268.0
2012-01-01 00:53:48,853.0,565.0,693.0
2012-01-01 00:53:49,548.0,191.0,918.0
2012-01-01 00:53:50,82.0,51.0,5.0
2012-01-01 00:53:51,244.0,375.0,651.0
2012-01-01 00:53:52,650.0,301.0,907.0
2012-01-01 00:53:53,199.0,266.0,521.0
2012-01-01 00:53:54,284.0,846.0,124.0
2012-01-01 00:53:55,108.0,609.0,576.0
2012-01-01 00:53:56,934.0,517.0,556.0
2012-01-01 00:53:57,691.0,988.0,346.0
2012-01-01 00:53:58,545.0,429.0,824.0
2012-01-01 00:53:59,623.0,908.0,166.0
2012-01-01 00:54:00,17.0,397.0,916.0
2012-01-01 00:54:01,159.0,798.0,767.0
2012-01-01 00:54:02,803.0,109.0,860.0
2012-01-01 00:54:03,151.0,412.0,521.0
2012-01-01 00:54:04,867.0,962.0,87.0
2012-01-01 00:54:05,570.0,868.0,661.0
2012-01-01 00:54:06,77.0,893.0,513.0
2012-01-01 00:54:07,341.0,23.0,145.0
2012-01-01 00:54:08,785.0,180.0,62.0
2012-01-01 00:54:09,867.0,115.0,989.0
2012-01-01 00:54:10,484.0,822.0,897.0
2012-01-01 00:54:11,466.0,419.0,997.0
2012-01-01 00:54:12,268.0,270.0,307.0
2012-01-01 00:54:13,601.0,116.0,919.0
2012-01-01 00:54:14,416.0,450.0,618.0
2012-01-01 00:54:15,679.0,122.0,740.0
2012-01-01 00:54:16,520.0,14.0,630.0
2012-01-01 00:54:17,88.0,702.0,617.0
2012-01-01 00:54:18,688.0,166.0,423.0
2012-01-01 00:54:19,542.0,880.0,912.0
2012-01-01 00:54:20,89.0,887.0,933.0
2012-01-01 00:54:21,431.0,222.0,686.0
2012-01-01 00:54:22,300.0,14.0,326.0
2012-01-01 00:54:23,940.0,787.0,63.0
2012-01-01 00:54:24,329.0,260.0,749.0
2012-01-01 00:54:25,975.0,948.0,108.0
2012-01-01 00:54:26,648.0,687.0,798.0
2012-01-01 00:54:27,750.0,834.0,682.0
2012-01-01 00:54:28,940.0,896.0,753.0
2012-01-01 00:54:29,409.0,922.0,766.0
2012-01-01 00:54:30,540.0,173.0,223.0
2012-01-01 00:54:31,369.0,382.0,603.0
2012-01-01 00:54:32,413.0,25.0,597.0
2012-01-01 00:54:33,855.0,620.0,409.0
2012-01-01 00:54:34,966.0,172.0,832.0
2012-01-01 00:54:35,551.0,86.0,321.0
2012-01-01 00:54:36,297.0,629.0,522.0
2012-01-01 00:54:37,710.0,693.0,909.0
2012-01-01 00:54:38,958.0,716.0,640.0
2012-01-01 00:54:39,360.0,538.0,60.0
2012-01-01 00:54:40,122.0,962.0,639.0
2012-01-01 00:54:41,868.0,858.0,231.0
2012-01-01 00:54:42,141.0,625.0,28.0
2012-01-01 00:54:43,147.0,548.0,424.0
2012-01-01 00:54:44,977.0,661.0,925.0
2012-01-01 00:54:45,127.0,694.0,313.0
2012-01-01 00:54:46,779.0,737.0,953.0
2012-01-01 00:54:47,537.0,611.0,355.0
2012-01-01 00:54:48,239.0,117.0,785.0
2012-01-01 00:54:49,956.0,700.0,536.0
2012-01-01 00:54:50,964.0,474.0,932.0
2012-01-01 00:54:51,75.0,934.0,277.0
2012-01-01 00:54:52,202.0,265.0,355.0
2012-01-01 00:54:53,124.0,933.0,319.0
2012-01-01 00:54:54,849.0,248.0,755.0
2012-01-01 00:54:55,426.0,619.0,822.0
2012-01-01 00:54:56,138.0,15.0,152.0
2012-01-01 00:54:57,310.0,962.0,193.0
2012-01-01 00:54:58,922.0,173.0,138.0
2012-01-01 00:54:59,709.0,122.0,667.0
2012-01-01 00:55:00,962.0,171.0,334.0
2012-01-01 00:55:01,453.0,310.0,334.0
2012-01-01 00:55:02,611.0,756.0,784.0
2012-01-01 00:55:03,368.0,477.0,39.0
2012-01-01 00:55:04,709.0,816.0,586.0
2012-01-01 00:55:05,676.0,749.0,308.0
2012-01-01 00:55:06,327.0,720.0,64.0
2012-01-01 00:55:07,896.0,891.0,934.0
2012-01-01 00:55:08,285.0,211.0,426.0
2012-01-01 00:55:09,278.0,761.0,244.0
2012-01-01 00:55:10,491.0,30.0,982.0
2012-01-01 00:55:11,708.0,876.0,179.0
2012-01-01 00:55:12,822.0,389.0,302.0
2012-01-01 00:55:13,99.0,16.0,46.0
2012-01-01 00:55:14,118.0,55.0,46.0
2012-01-01 00:55:15,932.0,730.0,73.0
2012-01-01 00:55:16,539.0,424.0,55.0
2012-01-01 00:55:17,577.0,762.0,326.0
2012-01-01 00:55:18,135.0,803.0,928.0
2012-01-01 00:55:19,320.0,542.0,459.0
2012-01-01 00:55:20,692.0,855.0,207.0
2012-01-01 00:55:21,208.0,493.0,178.0
2012-01-01 00:55:22,138.0,930.0,152.0
2012-01-01 00:55:23,867.0,691.0,963.0
2012-01-01 00:55:24,588.0,868.0,934.0
2012-01-01 00:55:25,835.0,950.0,702.0
2012-01-01 00:55:26,492.0,628.0,3.0
2012-01-01 00:55:27,519.0,686.0,59.0
2012-01-01 00:55:28,439.0,392.0,623.0
2012-01-01 00:55:29,875.0,77.0,707.0
2012-01-01 00:55:30,163.0,214.0,165.0
2012-01-01 00:55:31,275.0,349.0,606.0
2012-01-01 00:55:32,689.0,641.0,591.0
2012-01-01 00:55:33,778.0,979.0,876.0
2012-01-01 00:55:34,901.0,741.0,89.0
2012-01-01 00:55:35,341.0,633.0,752.0
2012-01-01 00:55:36,910.0,644.0,557.0
2012-01-01 00:55:37,836.0,377.0,493.0
2012-01-01 00:55:38,38.0,567.0,775.0
2012-01-01 00:55:39,520.0,954.0,667.0
2012-01-01 00:55:40,383.0,438.0,215.0
2012-01-01 00:55:41,975.0,444.0,39.0
2012-01-01 00:55:42,318.0,403.0,843.0
2012-01-01 00:55:43,563.0,822.0,510.0
2012-01-01 00:55:44,250.0,843.0,922.0
2012-01-01 00:55:45,289.0,409.0,566.0
2012-01-01 00:55:46,872.0,741.0,286.0
2012-01-01 00:55:47,988.0,447.0,400.0
2012-01-01 00:55:48,46.0,639.0,460.0
2012-01-01 00:55:49,703.0,374.0,540.0
2012-01-01 00:55:50,913.0,486.0,904.0
2012-01-01 00:55:51,914.0,314.0,221.0
2012-01-01 00:55:52,4.0,519.0,458.0
2012-01-01 00:55:53,561.0,573.0,904.0
2012-01-01 00:55:54,858.0,524.0,296.0
2012-01-01 00:55:55,493.0,405.0,394.0
2012-01-01 00:55:56,658.0,215.0,245.0
2012-01-01 00:55:57,51.0,752.0,348.0
2012-01-01 00:55:58,408.0,284.0,573.0
2012-01-01 00:55:59,391.0,460.0,428.0
2012-01-01 00:56:00,521.0,269.0,570.0
2012-01-01 00:56:01,238.0,535.0,143.0
2012-01-01 00:56:02,490.0,586.0,305.0
2012-01-01 00:56:03,242.0,541.0,819.0
2012-01-01 00:56:04,129.0,417.0,487.0
2012-01-01 00:56:05,618.0,910.0,547.0
2012-01-01 00:56:06,12.0,772.0,930.0
2012-01-01 00:56:07,240.0,170.0,378.0
2012-01-01 00:56:08,349.0,468.0,391.0
2012-01-01 00:56:09,774.0,506.0,587.0
2012-01-01 00:56:10,816.0,270.0,573.0
2012-01-01 00:56:11,658.0,166.0,128.0
2012-01-01 00:56:12,605.0,489.0,912.0
2012-01-01 00:56:13,876.0,246.0,151.0
2012-01-01 00:56:14,484.0,284.0,936.0
2012-01-01 00:56:15,61.0,218.0,874.0
2012-01-01 00:56:16,347.0,10.0,743.0
2012-01-01 00:56:17,260.0,429.0,786.0
2012-01-01 00:56:18,489.0,887.0,631.0
2012-01-01 00:56:19,113.0,750.0,731.0
2012-01-01 00:56:20,633.0,881.0,950.0
2012-01-01 00:56:21,940.0,187.0,91.0
2012-01-01 00:56:22,902.0,304.0,808.0
2012-01-01 00:56:23,675.0,952.0,666.0
2012-01-01 00:56:24,341.0,458.0,814.0
2012-01-01 00:56:25,565.0,457.0,167.0
2012-01-01 00:56:26,919.0,442.0,676.0
2012-01-01 00:56:27,215.0,501.0,480.0
2012-01-01 00:56:28,268.0,484.0,582.0
2012-01-01 00:56:29,915.0,281.0,105.0
2012-01-01 00:56:30,471.0,759.0,604.0
2012-01-01 00:56:31,345.0,55.0,95.0
2012-01-01 00:56:32,551.0,823.0,743.0
2012-01-01 00:56:33,626.0,828.0,656.0
2012-01-01 00:56:34,569.0,959.0,894.0
2012-01-01 00:56:35,160.0,55.0,610.0
2012-01-01 00:56:36,230.0,937.0,926.0
2012-01-01 00:56:37,174.0,403.0,938.0
2012-01-01 00:56:38,362.0,655.0,453.0
2012-01-01 00:56:39,651.0,358.0,639.0
2012-01-01 00:56:40,656.0,832.0,445.0
2012-01-01 00:56:41,967.0,710.0,754.0
2012-01-01 00:56:42,314.0,841.0,727.0
2012-01-01 00:56:43,473.0,386.0,609.0
2012-01-01 00:56:44,379.0,545.0,854.0
2012-01-01 00:56:45,226.0,398.0,64.0
2012-01-01 00:56:46,949.0,63.0,264.0
2012-01-01 00:56:47,307.0,712.0,479.0
2012-01-01 00:56:48,815.0,752.0,786.0
2012-01-01 00:56:49,602.0,567.0,986.0
2012-01-01 00:56:50,586.0,615.0,602.0
2012-01-01 00:56:51,213.0,589.0,405.0
2012-01-01 00:56:52,261.0,217.0,194.0
2012-01-01 00:56:53,769.0,884.0,229.0
2012-01-01 00:56:54,930.0,87.0,598.0
2012-01-01 00:56:55,971.0,643.0,605.0
2012-01-01 00:56:56,971.0,94.0,570.0
2012-01-01 00:56:57,525.0,479.0,240.0
